0,192,197,209,211,340,505,629,754,787,892,904,991,993,995,1000,1171,1172,1173,1174,1298,1299,1301,1410,1459,1496,1606,1610,1621,1655,3224,3250,3292,3315,3317,5673,5730,5752,5815,5931,5933,5938,5940,5977,6046,6076,6077,6092,6225,6228,6234,6237,6240,6904,6908,6911,6914,6923,7244,7245,7442,7445,7473,7480,7702,7733,7937,7938,7939,7940,7941,10799,10835,11031,11213,11545,11552,11553,11554,11555,11556,11558,11561,11562,11565,11571,11591,11773,11774,11776,11778,11779,11781,11782,11783,11787,11789,11790,11791,11796,11797,11798,11800,11801,11802,11805,11806,11807,11808,11809,11810,11811,11812,11813,11817,11821,11824,11825,11826,11827,11829,11834,11835,11838,11840,11842,11854,11859,11860,11861,11862,11869,11873,11883,11922,11983,11986,11989,11992,12036,12216,12290,12291,12344,12462,12482,12674,12837,13003,13081,13138,13578,13579,13592,13633,13647,13750,16132,16176,16540,16825,17812,17956,18139,18141,18741,20180,20710,20894,22050,22056
52.731,6.069,12.018,11.538,3.642,1.35,1.984,15.869,6.877,0.0,11.721,0.71,1.326,0.751,1.809,1.802,3.849,13.512,0.752,4.515,10.818,1.378,0.781,7.473,1.498,0.566,12.863,14.168,7.29,1.107,0.242,14.335,0.168,0.946,9.321,8.545,5.048,4.3,8.675,0.972,0.847,0.206,0.094,1.471,13.726,11.925,0.799,0.551,10.288,5.883,13.277,8.322,7.458,18.169,2.913,12.088,1.737,11.203,1.102,9.097,0.873,1.761,1.548,14.771,12.359,14.264,0.645,2.183,10.16,0.579,1.152,14.001,0.785,1.917,2.368,2.357,0.161,5.236,5.862,11.589,2.888,12.72,12.177,2.281,7.61,0.628,11.852,10.147,10.915,8.632,1.818,4.718,3.508,5.885,7.872,6.006,6.541,6.5,8.769,11.804,5.599,10.256,0.785,0.73,5.83,4.118,7.037,15.497,2.067,2.364,2.736,2.798,2.949,1.86,13.66,0.959,5.198,6.23,3.961,6.48,1.954,6.339,2.745,5.207,5.993,11.84,8.222,15.751,2.113,5.611,11.104,11.545,14.678,0.579,2.421,0.852,1.565,1.145,0.347,4.361,1.851,12.394,15.481,4.666,3.685,1.962,5.96,5.04,7.629,6.212,10.275,4.89,2.581,1.253,2.536,1.171,2.455,2.723,17.749,6.146,9.501,1.606,5.004,11.467,14.954,1.024,11.767,0.64,7.9,13.271,5.061
59.657,17.283,22.522,2.127,8.079,10.991,11.785,22.133,18.091,11.788,0.0,11.375,11.907,12.39,13.023,11.875,15.619,20.272,11.773,8.891,8.941,12.588,11.843,9.959,11.675,11.629,23.078,25.382,7.607,11.42,11.859,2.918,11.938,11.463,2.401,3.687,6.84,16.07,19.889,12.097,11.972,11.582,11.694,12.681,20.487,22.638,11.946,11.894,9.95,17.653,13.198,19.536,4.264,24.432,14.683,0.67,13.152,22.414,12.872,20.311,11.734,12.736,11.669,25.985,23.072,25.478,11.529,11.07,10.081,11.966,12.362,19.941,12.555,12.778,13.578,14.127,11.654,9.33,18.859,1.754,14.658,0.998,2.826,13.183,11.705,11.69,0.435,21.357,22.129,17.502,14.422,10.179,10.083,9.012,10.359,17.22,17.755,17.714,19.983,14.973,17.369,21.47,12.555,13.99,17.599,15.888,18.247,21.761,13.042,13.574,13.946,14.568,14.719,12.592,24.874,11.703,16.968,18.668,8.337,5.408,12.352,18.109,10.329,16.977,17.762,21.592,19.432,18.92,11.088,17.381,22.314,22.251,25.892,12.104,14.191,11.873,13.058,11.727,12.117,7.361,11.689,0.673,4.064,16.435,14.899,12.141,10.055,9.135,7.268,17.422,9.479,16.66,13.791,12.463,14.306,11.483,12.343,14.492,24.013,8.751,16.653,13.099,16.754,2.014,26.168,12.794,14.935,11.321,7.293,19.534,16.83
49.053,6.395,12.636,10.91,3.014,0.387,0.867,16.195,7.203,0.767,11.093,0.0,1.648,1.24,2.135,0.805,4.598,13.838,1.239,3.886,11.14,1.7,0.441,7.795,0.702,0.226,13.612,14.494,7.612,1.105,0.838,13.707,0.917,0.442,8.692,7.917,4.42,5.049,9.001,1.294,1.169,0.561,0.673,1.793,14.053,12.674,1.121,0.873,10.61,6.632,13.599,8.648,6.829,18.495,3.662,11.459,1.335,11.526,1.851,9.423,0.382,1.848,0.696,15.097,13.108,14.59,0.154,1.577,10.482,0.901,1.474,14.327,1.534,2.174,2.69,3.106,0.633,4.271,6.611,10.961,3.637,12.091,11.549,1.88,6.646,0.288,11.224,10.469,11.241,8.954,1.938,5.04,2.991,6.207,8.194,6.332,6.867,6.826,9.095,12.126,6.348,10.582,1.191,1.506,6.579,4.867,7.359,15.823,2.154,2.686,3.058,3.547,3.698,1.704,13.986,1.46,5.947,8.064,3.333,5.852,2.109,7.088,2.227,5.956,6.741,12.162,8.544,16.073,1.595,6.36,11.426,12.294,15.004,1.083,3.17,1.339,1.042,1.412,0.837,3.732,0.77,11.766,14.852,5.415,4.011,1.537,4.996,4.076,7.951,6.534,10.597,5.639,2.903,1.575,3.285,1.169,1.739,3.472,18.075,6.468,9.823,1.205,5.753,10.838,15.28,1.773,12.089,0.875,8.222,13.597,5.809
55.101,5.957,12.198,11.619,3.723,1.606,2.4,15.758,6.766,1.303,11.802,1.362,0.0,1.306,1.697,3.088,5.134,13.4,0.881,4.595,9.706,1.262,1.432,6.361,2.29,1.218,11.752,14.056,6.178,0.528,1.375,14.416,1.454,1.052,9.401,8.626,5.129,5.319,8.563,1.012,0.887,1.097,1.209,1.356,13.615,11.312,1.055,1.324,9.176,7.168,12.166,8.21,7.538,18.057,4.199,12.168,3.022,11.088,2.467,8.985,1.525,1.41,2.284,14.659,11.746,14.152,1.297,1.604,9.048,0.881,1.036,13.889,2.07,3.393,2.252,3.643,1.169,5.49,7.147,11.67,4.173,12.8,12.258,3.567,7.865,1.279,11.933,10.031,10.803,8.516,3.104,3.607,2.929,4.773,6.761,5.894,6.429,6.388,8.657,11.688,6.618,10.144,2.07,2.016,7.115,5.137,6.921,15.385,1.716,2.249,2.62,4.084,4.234,1.267,13.548,0.39,6.217,7.515,4.042,6.561,1.375,7.625,2.166,6.227,7.012,11.724,8.106,15.635,1.533,6.896,10.988,10.925,14.567,1.539,3.706,0.982,2.85,0.836,1.633,4.441,2.304,12.475,15.561,5.685,3.573,2.756,6.215,5.295,6.517,6.096,9.163,5.909,2.465,1.137,3.822,0.592,2.958,4.008,17.637,5.034,9.385,2.892,5.428,11.547,14.843,2.309,11.651,0.758,6.788,13.159,6.08
54.121,4.977,10.926,11.974,4.078,1.786,3.12,14.777,5.785,0.965,12.157,1.146,1.152,0.0,0.717,2.939,4.986,12.42,1.187,4.95,10.644,0.978,1.216,7.299,2.634,1.002,10.771,13.076,7.116,1.181,1.036,14.771,1.115,1.705,9.756,8.981,5.484,4.338,7.583,1.046,0.92,0.759,0.871,1.071,12.634,10.332,1.234,0.986,10.114,7.02,13.103,7.23,7.893,17.077,4.05,12.523,2.873,9.677,1.486,8.004,1.309,0.362,2.685,13.679,10.766,13.171,1.08,2.257,9.986,0.914,0.751,12.909,1.464,3.054,2.194,3.494,0.831,5.67,6.999,12.024,4.025,13.155,12.613,3.418,8.044,1.063,12.287,9.973,9.823,8.458,2.955,4.544,3.582,5.711,7.698,4.914,5.448,5.408,7.677,11.63,5.637,9.164,1.921,1.867,6.966,4.156,6.863,14.405,0.736,2.19,2.562,3.935,4.086,0.529,12.567,1.032,5.236,7.367,4.397,6.916,2.027,7.476,2.818,5.246,6.031,14.236,8.048,15.577,2.186,6.748,9.724,9.945,13.586,0.521,3.557,1.288,2.702,1.488,1.294,4.796,2.988,12.83,15.916,4.704,2.593,3.098,6.394,5.475,7.455,6.038,10.101,4.928,2.407,0.853,3.673,1.245,3.592,3.859,16.657,5.972,9.327,2.743,4.448,11.902,13.862,2.161,11.593,1.076,7.726,12.179,5.099
53.404,4.26,10.209,12.774,4.877,2.66,2.87,14.06,5.068,1.761,12.957,2.019,1.654,0.715,0.0,2.688,4.735,11.703,2.036,5.75,11.146,1.335,2.09,7.801,2.384,1.876,10.054,12.359,7.618,1.683,1.986,15.571,1.675,2.207,10.556,9.781,6.283,4.088,6.866,1.548,1.422,1.633,1.837,1.428,11.917,9.615,2.108,1.86,10.616,6.769,13.605,6.513,8.693,16.36,3.799,13.323,2.623,8.96,1.236,7.288,2.728,0.353,2.434,12.962,10.049,12.455,1.954,2.759,10.488,1.416,1.109,12.192,1.213,2.804,2.787,3.243,1.905,6.122,6.748,12.824,3.774,13.955,13.413,3.167,8.496,1.937,13.087,10.567,9.106,9.051,2.705,5.046,4.084,6.213,8.2,4.197,4.732,4.691,6.96,12.223,5.387,8.447,1.671,1.616,6.716,3.906,7.456,13.688,0.508,2.784,3.155,3.684,3.835,0.452,11.851,1.534,4.986,7.116,5.196,7.715,2.529,7.225,3.32,4.996,5.781,13.519,8.641,16.17,2.688,6.497,9.008,9.228,12.869,1.358,3.307,2.137,2.451,1.99,1.854,5.596,2.738,13.63,16.716,4.454,1.876,2.848,6.846,5.927,7.957,6.631,10.603,4.678,3.0,1.21,3.423,1.747,3.342,3.609,15.94,6.474,9.92,2.492,3.731,12.702,13.145,1.91,12.186,1.913,8.228,11.462,4.849
48.276,6.968,12.918,11.407,3.51,0.651,0.344,16.768,7.777,1.886,11.59,0.653,1.983,3.022,2.708,0.0,4.509,14.411,1.409,4.046,11.475,3.642,0.945,8.13,0.52,0.73,13.762,15.067,7.948,1.602,2.11,14.203,1.8,0.777,9.189,8.414,4.916,5.199,9.574,1.629,1.504,2.074,1.962,3.735,14.626,12.824,1.456,1.208,10.945,6.542,13.935,9.221,7.326,19.068,3.573,11.956,0.531,11.668,2.002,9.996,0.599,2.66,0.305,15.67,13.258,15.163,0.807,2.073,10.818,1.236,3.416,14.9,1.684,0.711,3.025,3.017,2.029,4.03,6.522,11.457,3.548,12.588,12.046,1.075,6.404,0.792,11.72,10.804,11.814,9.289,1.801,5.376,3.487,6.543,8.53,6.905,7.44,7.399,9.668,12.461,6.498,11.155,1.054,1.369,6.489,5.017,7.694,16.396,2.966,3.022,3.393,3.458,3.609,2.759,14.559,1.616,6.097,7.286,3.829,6.348,2.606,6.999,2.724,6.107,6.892,16.227,8.879,16.408,2.092,6.27,11.716,12.444,15.578,2.447,3.08,1.509,0.237,1.909,0.463,4.229,0.186,12.263,15.349,5.565,4.584,0.756,4.754,3.834,8.286,6.869,10.932,5.789,3.238,3.517,3.196,1.665,1.249,3.382,18.648,6.803,10.158,0.4,5.903,11.335,15.853,1.684,12.424,1.372,8.557,14.17,5.96
47.423,7.077,13.026,15.38,7.484,5.192,4.968,18.742,7.154,3.86,15.563,4.552,5.167,4.995,4.682,4.786,0.0,16.385,4.593,8.237,14.659,5.616,4.622,11.314,4.482,4.408,11.889,14.692,11.132,4.949,4.084,18.177,3.773,4.787,13.162,12.387,8.89,4.128,9.683,4.814,4.688,4.047,3.935,5.709,16.599,10.951,4.64,4.392,14.129,2.061,17.119,9.33,11.299,21.042,0.936,15.929,4.721,11.777,3.606,10.105,4.826,4.633,4.533,15.779,11.385,14.787,4.486,6.025,14.002,4.42,5.389,16.873,3.556,4.902,6.209,1.534,4.003,8.22,2.753,15.431,1.27,16.561,16.019,5.266,10.595,4.469,15.694,13.989,11.923,12.473,4.399,8.56,7.35,9.727,11.714,7.014,6.464,7.508,9.777,15.645,3.368,11.264,3.769,3.342,2.008,4.188,10.878,18.37,4.94,6.206,6.577,1.222,1.778,4.732,14.411,4.8,4.224,3.12,7.803,10.322,5.795,2.518,6.586,2.909,5.019,13.416,12.063,19.593,5.954,1.789,11.825,10.571,15.202,4.421,1.467,4.694,4.549,4.986,3.952,8.202,4.836,16.236,19.322,4.291,6.558,4.946,8.944,8.025,11.47,10.053,14.116,3.71,6.422,5.491,1.313,5.013,5.44,1.146,20.622,9.988,13.342,4.59,4.7,15.308,15.962,3.211,15.608,4.482,11.741,16.144,3.848
59.492,11.456,3.659,24.678,16.781,14.564,14.774,2.497,9.205,13.665,20.116,13.924,13.558,12.619,11.904,14.592,16.639,0.0,13.94,17.654,12.609,13.239,13.994,13.227,14.288,13.78,9.259,7.666,15.076,13.587,13.89,22.449,13.579,14.111,22.46,21.685,18.187,11.728,6.83,13.452,13.326,13.537,13.741,13.332,0.235,10.197,14.012,13.764,11.981,16.335,8.627,6.847,20.597,4.796,15.704,19.604,14.527,4.776,13.14,6.038,14.632,12.257,14.339,8.269,9.814,7.762,13.858,14.663,11.517,13.321,13.013,1.402,13.117,14.708,10.632,15.147,13.809,23.777,21.179,18.519,15.678,20.677,25.317,15.071,23.634,13.841,19.966,2.829,4.219,4.368,14.609,16.95,15.988,18.117,11.925,11.393,11.927,11.887,6.708,5.754,13.309,4.927,13.575,13.521,16.282,11.693,5.963,2.124,12.203,10.795,10.341,15.588,15.739,12.356,7.158,13.438,12.908,20.988,17.1,19.619,14.433,16.792,15.224,12.918,16.805,2.73,7.035,9.701,14.592,16.063,4.823,10.197,8.177,13.262,15.211,14.041,14.355,13.894,13.758,17.5,14.642,20.789,23.595,12.376,10.491,14.752,22.798,23.818,15.415,8.638,12.066,12.6,10.709,13.114,15.327,13.651,15.246,15.513,4.377,14.051,3.55,14.396,10.927,24.606,7.919,13.814,5.717,13.817,15.252,0.738,12.771
53.286,6.201,12.442,11.355,3.459,1.167,1.961,16.002,7.01,0.573,11.538,0.525,1.094,1.047,1.941,2.357,4.404,13.644,0.0,4.331,10.946,1.506,0.596,7.601,2.053,0.381,13.418,14.3,7.418,0.536,0.645,14.152,0.723,0.613,9.137,8.362,4.865,4.855,8.807,0.282,0.157,0.367,0.479,1.6,13.859,12.48,0.615,0.218,10.416,6.438,13.406,8.454,7.274,18.301,3.468,11.904,2.292,11.332,1.658,9.229,0.688,1.654,2.103,14.903,12.914,14.396,0.46,1.769,10.288,0.707,1.28,14.133,1.34,2.473,2.496,2.912,0.439,5.051,6.417,11.406,3.443,12.536,11.994,2.836,7.425,0.442,11.669,10.275,11.047,8.76,2.373,4.847,3.094,6.013,8.001,6.138,6.673,6.632,8.901,11.932,6.154,10.388,1.34,1.285,6.385,4.673,7.165,15.629,1.96,2.492,2.864,3.353,3.504,1.511,13.792,0.89,5.753,6.785,3.778,6.297,1.54,6.894,2.331,5.763,6.548,11.968,8.35,15.879,1.699,6.166,11.232,12.1,14.811,0.889,2.976,0.1,2.12,0.843,0.903,4.177,2.407,12.211,15.297,5.221,3.817,2.517,5.775,4.856,7.757,6.34,10.403,5.445,2.709,1.381,3.091,0.6,2.519,3.278,17.881,6.274,9.629,2.161,5.559,11.283,15.087,1.579,11.895,0.318,8.028,13.403,5.616
